category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Residuos,RES_7E4E12AC954116,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2022,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=142,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_DA960FF21267B5,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2023,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=142,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_ADF8DAB701CA45,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2024,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=142,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_8BAE3F830E7C5A,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2025,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=142,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_6D7665BC2DBE19,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2026,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=142,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_7A79E94E307DFA,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Incineración de residuos no halogenados,kg,2022,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=143,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E669864B0E21BF,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Incineración de residuos no halogenados,kg,2023,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=143,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A94F930DC695F5,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Incineración de residuos no halogenados,kg,2024,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=143,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9427DBDC137E02,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Incineración de residuos no halogenados,kg,2025,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=143,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A032E582477EBF,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Incineración de residuos no halogenados,kg,2026,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=143,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_105681A1BF4FF1,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Regeneración de disolventes,kg,2022,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=144,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3E956EB5DAE10A,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Regeneración de disolventes,kg,2023,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=144,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_DDE2ABF4792AD5,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Regeneración de disolventes,kg,2024,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=144,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_BCFD0C6B89DDC0,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Regeneración de disolventes,kg,2025,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=144,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_16169005AA3DF0,España,,Residuos químicos (peligrosos),Pegamentos y resinas de dos componentes,,,Regeneración de disolventes,kg,2026,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=144,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_895984750D20DF,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento físico-químico y biológico,kg,2022,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=146,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_AAA00B7D493798,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento físico-químico y biológico,kg,2023,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=146,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FC084661AED2B7,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento físico-químico y biológico,kg,2024,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=146,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2A8C7EA0FBD7CB,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento físico-químico y biológico,kg,2025,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=146,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C9A1EFFE6A5B20,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento físico-químico y biológico,kg,2026,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=146,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_851769E1958FE1,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento por evaporación,kg,2022,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=147,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_529827BF2EFEFF,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento por evaporación,kg,2023,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=147,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B12FC0E9314558,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento por evaporación,kg,2024,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=147,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B73FA30ACDA3EC,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento por evaporación,kg,2025,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=147,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_116A3A1F048715,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Tratamiento por evaporación,kg,2026,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=147,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FB87C6A52D4CD3,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,"Recuperación, regeneración y reutilización de envases",kg,2022,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=148,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_98B696D19C014B,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,"Recuperación, regeneración y reutilización de envases",kg,2023,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=148,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_22FE98CE19A0B3,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,"Recuperación, regeneración y reutilización de envases",kg,2024,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=148,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_35C3E03B83CA70,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,"Recuperación, regeneración y reutilización de envases",kg,2025,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=148,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_07C4F9D935EAB6,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,"Recuperación, regeneración y reutilización de envases",kg,2026,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=148,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_64BF57DF5B2795,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Gestión a través de un Centro de Recogida y Transferencia,kg,2022,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=149,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A74B299711D9B9,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Gestión a través de un Centro de Recogida y Transferencia,kg,2023,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=149,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_AC75CBB0D85DAD,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Gestión a través de un Centro de Recogida y Transferencia,kg,2024,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=149,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_52BDAFF6A416A3,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Gestión a través de un Centro de Recogida y Transferencia,kg,2025,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=149,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_DE6EB2AD2B953F,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Gestión a través de un Centro de Recogida y Transferencia,kg,2026,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=149,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_495E1773FA3E45,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Incineración de residuos no halogenados,kg,2022,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=150,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_6B5E271BBB201F,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Incineración de residuos no halogenados,kg,2023,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=150,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_299C7C8970762D,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Incineración de residuos no halogenados,kg,2024,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=150,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_D4B7D8AF8DA35B,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Incineración de residuos no halogenados,kg,2025,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=150,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FF44FD4C36B3E6,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Incineración de residuos no halogenados,kg,2026,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=150,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_0B77B1C28E2E98,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Regeneración de disolventes,kg,2022,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=151,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C856C1C48189B6,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Regeneración de disolventes,kg,2023,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=151,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_8D0573D40C58EC,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Regeneración de disolventes,kg,2024,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=151,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FD4D315F7D1C95,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Regeneración de disolventes,kg,2025,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=151,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_0957350D4CB3B5,España,,Residuos químicos (peligrosos),Líquidos de FX (base de glicol o glicerina),,,Regeneración de disolventes,kg,2026,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=151,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3B9CEB5B65CF04,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento físico-químico y biológico,kg,2022,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=153,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_4F5B1F2D463884,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento físico-químico y biológico,kg,2023,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=153,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_36AB45797DE84E,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento físico-químico y biológico,kg,2024,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=153,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2ADE6FCC7204E2,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento físico-químico y biológico,kg,2025,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=153,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_D0EB4E99C93226,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento físico-químico y biológico,kg,2026,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=153,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_51F0A2FEF9206C,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento por evaporación,kg,2022,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=154,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2925CDC54FB0D8,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento por evaporación,kg,2023,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=154,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C9907C27A33CE6,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento por evaporación,kg,2024,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=154,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2F27C3CF0EDCDB,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento por evaporación,kg,2025,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=154,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_608792361869CB,España,,Aceites usados,Aceites y combustibles usados,,,Tratamiento por evaporación,kg,2026,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=154,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_96B424EC9D5523,España,,Aceites usados,Aceites y combustibles usados,,,"Recuperación, regeneración y reutilización de envases",kg,2022,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=155,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3BCA0EB87C8547,España,,Aceites usados,Aceites y combustibles usados,,,"Recuperación, regeneración y reutilización de envases",kg,2023,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=155,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CA69C13B0CD107,España,,Aceites usados,Aceites y combustibles usados,,,"Recuperación, regeneración y reutilización de envases",kg,2024,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=155,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B6CFEE12323001,España,,Aceites usados,Aceites y combustibles usados,,,"Recuperación, regeneración y reutilización de envases",kg,2025,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=155,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_4EE5E04EBF2E6D,España,,Aceites usados,Aceites y combustibles usados,,,"Recuperación, regeneración y reutilización de envases",kg,2026,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=155,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9B74AF7F6614CF,España,,Aceites usados,Aceites y combustibles usados,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2022,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=156,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_366F7F8B2E186A,España,,Aceites usados,Aceites y combustibles usados,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2023,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=156,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_ED35691A77C985,España,,Aceites usados,Aceites y combustibles usados,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2024,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=156,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B82286E2016135,España,,Aceites usados,Aceites y combustibles usados,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2025,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=156,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_43AC2239BC1DC0,España,,Aceites usados,Aceites y combustibles usados,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2026,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=156,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FD77E50A81BCC3,España,,Aceites usados,Aceites y combustibles usados,,,Incineración de residuos no halogenados,kg,2022,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=157,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9A6D5ED8AAD03F,España,,Aceites usados,Aceites y combustibles usados,,,Incineración de residuos no halogenados,kg,2023,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=157,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
