activity_year,country,iso3,stars,dataset,dataset_calendar_year,tool_version,factor_value,factor_unit,method,sample_count,is_temporal_fallback,is_geographic_proxy,source,source_url
2023,Georgia,GEO,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Georgia,GEO,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Georgia,GEO,unknown,CHSB 2025,2023,Greenview CHSB public dataset,23.638195,kgCO2e/occupied room-night,COUNTRY_NONRESORT,13,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Ghana,GHA,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Ghana,GHA,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Ghana,GHA,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Ghana,GHA,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Ghana,GHA,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Granada,GRD,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Granada,GRD,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Granada,GRD,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Granada,GRD,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Granada,GRD,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Grecia,GRC,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Grecia,GRC,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Grecia,GRC,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Grecia,GRC,5,CHSB 2025,2023,Greenview CHSB public dataset,41.635827,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,8,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Grecia,GRC,unknown,CHSB 2025,2023,Greenview CHSB public dataset,22.20394,kgCO2e/occupied room-night,COUNTRY_NONRESORT,12,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guatemala,GTM,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guatemala,GTM,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guatemala,GTM,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guatemala,GTM,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guatemala,GTM,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea,GIN,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea,GIN,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea,GIN,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea,GIN,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea,GIN,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea Ecuatorial,GNQ,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea Ecuatorial,GNQ,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea Ecuatorial,GNQ,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea Ecuatorial,GNQ,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea Ecuatorial,GNQ,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea-Bisáu,GNB,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea-Bisáu,GNB,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea-Bisáu,GNB,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea-Bisáu,GNB,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guinea-Bisáu,GNB,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guyana,GUY,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guyana,GUY,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guyana,GUY,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guyana,GUY,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Guyana,GUY,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Haití,HTI,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Haití,HTI,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Haití,HTI,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Haití,HTI,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Haití,HTI,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Honduras,HND,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Honduras,HND,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Honduras,HND,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Honduras,HND,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Honduras,HND,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Hungría,HUN,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Hungría,HUN,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Hungría,HUN,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Hungría,HUN,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Hungría,HUN,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.921308,kgCO2e/occupied room-night,COUNTRY_NONRESORT,12,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,India,IND,2,CHSB 2025,2023,Greenview CHSB public dataset,32.717554,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,29,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,India,IND,3,CHSB 2025,2023,Greenview CHSB public dataset,49.371821,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,56,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,India,IND,4,CHSB 2025,2023,Greenview CHSB public dataset,58.784412,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,73,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,India,IND,5,CHSB 2025,2023,Greenview CHSB public dataset,64.015307,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,31,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,India,IND,unknown,CHSB 2025,2023,Greenview CHSB public dataset,52.853797,kgCO2e/occupied room-night,COUNTRY_NONRESORT,189,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Indonesia,IDN,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Indonesia,IDN,3,CHSB 2025,2023,Greenview CHSB public dataset,42.604391,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,33,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Indonesia,IDN,4,CHSB 2025,2023,Greenview CHSB public dataset,57.065981,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,40,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Indonesia,IDN,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Indonesia,IDN,unknown,CHSB 2025,2023,Greenview CHSB public dataset,48.14662,kgCO2e/occupied room-night,COUNTRY_NONRESORT,61,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irak,IRQ,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irak,IRQ,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irak,IRQ,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irak,IRQ,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irak,IRQ,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irlanda,IRL,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irlanda,IRL,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irlanda,IRL,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irlanda,IRL,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irlanda,IRL,unknown,CHSB 2025,2023,Greenview CHSB public dataset,17.101004,kgCO2e/occupied room-night,COUNTRY_NONRESORT,16,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irán,IRN,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irán,IRN,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irán,IRN,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irán,IRN,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Irán,IRN,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Bouvet,BVT,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Bouvet,BVT,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Bouvet,BVT,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Bouvet,BVT,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Bouvet,BVT,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla de Navidad,CXR,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla de Navidad,CXR,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla de Navidad,CXR,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla de Navidad,CXR,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla de Navidad,CXR,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Norfolk,NFK,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Norfolk,NFK,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Norfolk,NFK,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Norfolk,NFK,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Isla Norfolk,NFK,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islandia,ISL,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islandia,ISL,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islandia,ISL,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islandia,ISL,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islandia,ISL,unknown,CHSB 2025,2023,Greenview CHSB public dataset,20.2405,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,18308,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islas Caimán,CYM,2,CHSB 2025,2023,Greenview CHSB public dataset,14.894624,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,6977,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islas Caimán,CYM,3,CHSB 2025,2023,Greenview CHSB public dataset,19.14257,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,7773,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islas Caimán,CYM,4,CHSB 2025,2023,Greenview CHSB public dataset,32.328082,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,3107,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2023,Islas Caimán,CYM,5,CHSB 2025,2023,Greenview CHSB public dataset,49.85776,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,696,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
